MOF,Uptake
POJTUE,0.0146117156
POKGEC,0.2432925491
POKGEC,1.8585661015
POKGEC,2.8203705631
POKSAL,0.0409316694
POKSAL,0.5692853068
POKSAL,0.9587160082
POKSEP,1.2196824082
POKSEP,2.2586846576
POKSIT,1.7146395497
POKSIT,2.0373945665
POKSOZ,1.7714786862
POKSOZ,2.1206210177
POKSUF,1.1977148437
POKSUF,1.5913941841
POKSUF,1.7731177096
POKTAM,1.3469132988
POKTAM,1.9394485345
POKTEQ,1.2834403421
POKTEQ,1.9219733211
POKTIU,0.9051238259
POKTIU,1.3257358886
POKTIU,1.6755111819
POKTOA,1.2959081141
POKTOA,1.9884462863
POKTUG,0.0009087502
POKTUG,0.0235389974
POKTUG,0.0937567786
POKVAO,1.6890403257
POKVAO,2.057240607
POKVES,0.8680952023
POKVES,1.1515252818
POKVES,1.2807160064
POKVIW,0.6283698998
POKVIW,1.7325356239
POKVOC,1.4005632859
POKVOC,1.7838259329
POKVUI,1.3316431753
POKVUI,1.9669822463
POLNAG,0.0104774658
POLNAG,0.2470669252
POLNAG,0.7537412382
POLYEW,0.0298821363
POLYEW,0.6096978836
POLYEW,1.6108990369
POMSER,0.0711610003
POMSER,1.1310846353
POMSER,2.4278332527
POMSOB,0.0323112624
POMSOB,0.6891142125
POMSOB,2.0350101195
PORVUO,0.0302181281
PORVUO,0.7189204149
PORVUO,2.3449170645
POSFOU,0.0223950195
POSFOU,0.5507842664
POSFOU,1.7719179146
POSGAH,0.0092854266
POSGAH,0.226120861
POSGAH,0.860251943
POSGEL,0.0042343315
POSGEL,0.1019599337
POSGEL,0.3665564299
POVXII,0.0002086253
POVXII,0.0049511698
POVXII,0.019898586
POXHIU,0.0027357868
POXHIU,0.0626555441
POXHIU,0.2050311242
POXHOA,0.0026500187
POXHOA,0.062440525
POXHOA,0.2054457668
POXHUG,0.0027545301
POXHUG,0.0638517541
POXHUG,0.224404477
PUFXIZ,0.0320411221
PUFXIZ,0.6231492917
PUFXIZ,1.4778366234
PUFXUL,0.0255179891
PUFXUL,0.5285117527
PUFXUL,1.4579422538
PUJJEL,0.0027183277
PUJJEL,0.0658656616
PUJJEL,0.252182702
PUMNIV,0.0028225275
PUMNIV,0.0694425822
PUMNIV,0.2637194517
PUMNOB,0.0025564846
PUMNOB,0.0617477864
PUMNOB,0.2385494796
PUMZAZ,1.8513676776
PUMZAZ,2.5076672605
PUNFIO,0.0002124144
PUNFIO,0.0048740199
PUNFIO,0.0206469053
PUPNAQ,0.0140783278
PUPNAQ,0.308509947
PUPNAQ,0.8909629712
PUPXII,0.0129029217
PUPXII,0.3315820403
PUPXII,1.1496347021
PUQHIT,0.0048918574
PUQHIT,0.1283060567
PUQHIT,0.4246322284
PURJES,0.0296779395
PURJES,0.6780658357
PURJES,2.0971796809
PURQEZ,0.0039731633
PURQEZ,0.0972794981
PURQEZ,0.3695931857
PURSOK,0.0769799679
PURSOK,1.3927215613
PURSOK,3.2366656839
PUSRUR,0.003347076
PUSRUR,0.0742626922
PUSRUR,0.2489674071
PUWDAM,0.00179753
PUWDAM,0.0444644229
PUWDAM,0.172105763
PUZKUS,0.0557428008
PUZKUS,1.1885985105
PUZKUS,2.9903330092
PUZTOV,0.0039557586
PUZTOV,0.1021082778
PUZTOV,0.4174900422
QADBII,0.0093325863
QADBII,0.2109726616
QADBII,0.6581367089
QADWEA,0.0257447054
QADWEA,0.5727807625
QADWEA,1.5305507213
QADWIE,0.1515949901
QADWIE,1.8675324994
QADWIE,2.6767147384
QADWOK,0.1460890476
QADWOK,1.7895305239
QADWOK,2.6017523702
QADWUQ,0.1449894635
QADWUQ,1.7379688996
QADWUQ,2.5671822391
QADXAX,0.1294060592
QADXAX,1.6638791549
QADXAX,2.4932499779
QAHMUJ,0.5781177163
QAHMUJ,1.7596407093
QAHMUJ,2.0360704771
QAHQOH,0.0319430777
QAHQOH,0.785498458
QAHQOH,2.8519574228
QAJMUM,0.4059618203
QAJMUM,0.7495047517
QAJMUM,1.0421936379
QALGUH,0.0014954229
QALGUH,0.0394076698
QALGUH,0.161509246
QALNEW,0.3035526146
QALNEW,2.7181398818
QALNEW,3.1557514996
QALNIA,0.1805107709
QALNIA,2.6912587743
QALNIA,3.8203372054
QAQRUW,0.0229201266
QAQRUW,0.5224629891
QAQRUW,1.9989263788
QAQSAD,0.0082610061
QAQSAD,0.2039841651
QAQSAD,0.725975617
QARCET,0.0107780209
QARCET,0.244076701
QARCET,0.7851766145
QARTEK,0.0041183954
QARTEK,0.0962471058
QARTEK,0.3331002943
QATHOK,0.0090991564
QATHOK,0.2048278029
QATHOK,0.7115538864
QATRAG,0.2771114149
QATRAG,1.9830253211
QATRAG,2.6378027867
QAVBUL,0.0088498234
QAVBUL,0.2035389268
QAVBUL,0.5920236607
QAVWAN,0.0119327354
QAVWAN,0.2890526256
QAVWAN,1.0111363152
QAVYUJ,1.4671905839
QAVYUJ,1.8614963032
QAVYUJ,1.9653574821
QAVZAQ,1.2369720685
QAVZAQ,1.8029449126
QAVZAQ,1.8398575613
QAWRIQ,0.6492743225
QAWRIQ,1.7733642732
QAWRIQ,2.4113241927
QAWROW,0.0987768864
QAWROW,1.2148613391
QAWROW,1.8989928029
QEJYIP,0.0132233468
QEJYIP,0.3112496614
QEJYIP,1.1355501727
QEKLID01,0.2538265844
QEKLID01,1.7636008333
QEKLID01,2.2046436906
QEKLID,0.2574860052
QEKLID,1.7756912388
QEKLID,2.1995954743
QEKLUP,0.1479438352
QEKLUP,1.2805716609
QEKLUP,1.5613540102
QERWAL,0.0090219486
QERWAL,0.2228030092
QERWAL,0.8526687398
QERZUI01,0.0272136985
QERZUI01,0.5658142795
QERZUI01,1.5420164997
QERZUI,0.0190278296
QERZUI,0.401676946
QERZUI,1.1996903672
QETCUO,0.4666532555
QETCUO,2.294186771
QETCUO,3.54921782
QETSOY,0.2203734172
QETSOY,1.804331784
QETSOY,2.1349827849
QEVKOS,0.0069070942
QEVKOS,0.1484554369
QEVKOS,0.4541615258
QEYWUN,0.0004626632
QEYWUN,0.0124966074
QEYWUN,0.0450407372
QEZZIF,0.0048244308
QEZZIF,0.111705447
QEZZIF,0.3467470532
QIDDAI01,0.008545117
QIDDAI01,0.2058501353
QIDDAI01,0.7222417496
QIDDAI02,0.0073263489
QIDDAI02,0.180328521
QIDDAI02,0.6550849865
QIDDAI,0.0082677629
QIDDAI,0.2020942838
QIDDAI,0.7081420693
QIHXIQ,0.0008800444
QIHXIQ,0.021834897
QIHXIQ,0.0867470035
QIPROY,0.0067468612
QIPROY,0.1704102742
QIPROY,0.6696123895
QIQVIX,0.0255870662
QIQVIX,0.4496205734
QIQVIX,1.1282276643
QISKIN,0.0540663154
QISKIN,0.8884470517
QISKIN,1.5747519051
QISRIV,0.0028979917
QISRIV,0.0715775362
QISRIV,0.2351532667
QITDEE,0.0452154576
QITDEE,0.5387062122
QITDEE,1.0432146071
QITMOW,0.2976543932
QITMOW,1.1162748095
QITMOW,1.2612005645
QITMUC,0.0108317212
QITMUC,0.2363868957
QITMUC,0.5881760962
QITYOI,0.0441197892
QITYOI,0.8530916888
QITYOI,2.1835777692
QIVBUT,0.005274564
QIVBUT,0.1207161893
QIVBUT,0.4818927525
QIVYUR,0.03780728
QIVYUR,0.7758623899
QIVYUR,1.9879103173
QIWDOR,0.1211515323
QIWDOR,1.2242326546
QIWDOR,1.7523689639
QIWPET,0.0155864744
QIWPET,0.385140505
QIWPET,1.541695218
QIXNES,0.6180440985
QIXNES,2.0999704777
QIXNES,3.4943510788
QIXNIW,1.228383211
QIXNIW,2.1797376065
QIXNIW,3.422286238
QIYQAR,2.1733300258
QIYQAR,2.773416415
QIYQAR,3.1248235831
QOCRUW,0.0257476005
QOCRUW,0.5449012719
QOCRUW,1.6740555872
QOCSAD,0.0506169035
QOCSAD,0.92135607
QOCSAD,2.1469606343
QOCSEH,0.0396499211
QOCSEH,0.7945262676
QOCSEH,2.0487516878
QOFKUT,0.0126756748
QOFKUT,0.2900588077
QOFKUT,0.98016241
QOFLAA,0.0005169822
QOFLAA,0.0130935497
QOFLAA,0.0511792401
QOJTUE,0.0106991587
QOJTUE,0.2518324109
QOJTUE,0.9288510635
QOJVAM,0.0105981948
QOJVAM,0.2574179913
QOJVAM,0.9425634837
QOJYEV,0.0028486102
QOJYEV,0.0705746096
QOJYEV,0.2518974378
QOKCID,0.0348323666
QOKCID,0.5696333663
QOKCID,1.0805029844
QOKKAE,0.0182291404
QOKKAE,0.3693768688
QOKKAE,1.3069918134
QOMDUS,0.0025312495
QOMDUS,0.061747958
QOMDUS,0.2429129645
QOMFEE,0.0058872744
QOMFEE,0.147325452
QOMFEE,0.5627944543
QOMRUH,0.0036748347
QOMRUH,0.0904936136
QOMRUH,0.3582177172
QOMSES,0.003295497
QOMSES,0.0841062982
QOMSES,0.330790087
QOMTET,0.115952195
QOMTET,1.4861620998
QOMTET,2.3646721438
QONKUB,0.0022986576
QONKUB,0.058697133
QONKUB,0.2339932159
QONLAI,0.0031090611
QONLAI,0.0781532815
QONLAI,0.3117919458
QONQEQ,0.0054566693
QONQEQ,0.1400554027
QONQEQ,0.5722401651
QOPZIF,0.0070391398
QOPZIF,0.1751033767
QOPZIF,0.6605868099
QOQDAD,0.0143291916
QOQDAD,0.3109995263
QOQDAD,0.901283039
QOQWOK01,0.0051052386
QOQWOK01,0.1220433602
QOQWOK01,0.4587944697
QOSJEP,1.0010585176
QOSJEP,1.5490109826
QOSJEP,2.0852138334
QOSJUF,1.1185984683
QOSJUF,1.6679707971
QOSJUF,2.1788052273
QOTZEG,0.0436237503
QOTZEG,0.9325611449
QOTZEG,2.4029428323
QOVDAH,0.0034805708
QOVDAH,0.0889117927
QOVDAH,0.3465237752
QOVDEL,0.0019049209
QOVDEL,0.0472657985
QOVDEL,0.1918646694
QOVGOY01,0.0078039469
QOVGOY01,0.1862255752
QOVGOY01,0.6513785558
QOVGOY,0.0073472226
QOVGOY,0.1906795812
QOVGOY,0.6723142711
QOVSOL,0.0232127128
QOVSOL,0.507838297
QOVSOL,1.6145135286
QOVWOO01,0.0
QOVWOO01,3.2298e-06
QOVWOO01,1.75333e-05
QOVWOO,0.0
QOVWOO,1.77178e-05
QOVWOO,7.41935e-05
QOVWOP,0.1612995757
QOVWOP,1.4182282545
QOVWOP,1.8654575209
QOXNIB,0.0041917176
QOXNIB,0.098409041
QOXNIB,0.3098001222
QOZDOY,0.0376714322
QOZDOY,0.8166278871
QOZDOY,2.2545330825
QOZGAP,0.101845201
QOZGAP,1.3879877483
QOZGAP,2.7596064795
QOZPIG,0.0321827371
QOZPIG,0.6487623147
QOZPIG,1.9449698533
QOZPOM,0.0098937721
QOZPOM,0.2508105584
QOZPOM,0.9738265426
QQQGTA01,0.0228022317
QQQGTA01,0.4988932316
QQQGTA01,1.4100578076
QQQGTA02,0.022147721
QQQGTA02,0.4817053421
QQQGTA02,1.3528063313
QQQGTA03,0.0209461655
QQQGTA03,0.459739767
QQQGTA03,1.2994800981
QUDJIJ,0.0194516254
QUDJIJ,0.4434838188
QUDJIJ,1.5822968384
QUDJOP,0.0309297286
QUDJOP,0.7190641262
QUDJOP,2.2705267459
QUFFED,0.0037053505
QUFFED,0.0805671576
QUFFED,0.2864183571
QUFTAM,0.0151681041
QUFTAM,0.3356733386
QUFTAM,1.1484281163
QUGBUQ,5.95378e-05
QUGBUQ,0.0015320503
QUGBUQ,0.0059336553
QUGNOV,0.0011587663
QUGNOV,0.0298512988
QUGNOV,0.12957355
QUHMOX,1.0076544785
QUHMOX,2.0274584946
QUJFUX,0.0996143375
QUJFUX,1.1770528083
QUJFUX,1.9877326841
QUKYOL,1.5048929356
QUKYOL,2.0772743594
QUKYOL,2.1584520018
QUKYUR,1.5469869383
QUKYUR,2.0661095596
QUKYUR,2.1422660345
QULMIU,0.0014167808
QULMIU,0.0369357547
QULMIU,0.1504068527
QUMFUB,0.0027244414
QUMFUB,0.0650895458
QUMFUB,0.2633726718
QUPDEL01,2.9219978709
QUPDEL01,3.5845686667
QUPDEL,2.9729738383
QUPDEL,3.4761244458
QUPDEL,3.6670896623
QUPHUF,0.0110648017
QUPHUF,0.2284773472
QUPHUF,0.6669345985
QUQFIS,0.0095929661
QUQFIS,0.2307960146
QUQFIS,0.9048064164
QUQFOY,0.0074431866
QUQFOY,0.1740707491
QUQFOY,0.704421928
QUQGAL,0.0145823602
QUQGAL,0.3591115721
QUQGAL,1.4029701806
QUQHAM,0.0016542604
QUQHAM,0.0396493085
QUQHAM,0.1381831577
QUQPOI,0.0054128569
QUQPOI,0.1410690391
QUQPOI,0.5536288884
QUQPUO,0.0539955044
QUQPUO,1.0223683472
QUQPUO,2.3425861159
QURSEC,0.006097055
QURSEC,0.1485653925
QURSEC,0.5782948013
QUSCAJ,0.05822221
QUSCAJ,1.1452291966
QUSCAJ,2.6181945733
QUSRON,0.062146808
QUSRON,1.0149160346
QUSRON,2.0720496109
QUTTII01,0.0074407604
QUTTII01,0.1817057211
QUTTII01,0.6827137878
QUVDOB,0.5708324453
QUVDOB,1.3539134983
QUVDOB,1.7518774803
QUVDUH,0.2845744089
QUVDUH,1.3304517577
QUVDUH,1.7686821861
QUVFAP,0.5732670042
QUVFAP,1.3279757257
QUVFAP,1.6882012352
QUVFET,0.1947426741
QUVFET,1.0778321431
QUVFET,1.450325772
QUWYEO,0.0457596192
QUWYEO,0.6991522094
QUWYEO,1.1843973698
QUXQUX,0.0415488248
QUXQUX,0.6787793653
QUXQUX,1.1975192984
QUXRAE,0.0434833097
QUXRAE,0.6851726944
QUXRAE,1.1888340306
QUXREI,0.0448011997
QUXREI,0.6914445195
QUXREI,1.183061834
QUXRIM,0.0411989335
QUXRIM,0.6246047112
QUXRIM,1.1377211767
QUXROS,0.0434192806
QUXROS,0.678234866
QUXROS,1.1812180989
QUXRUY,0.0459375898
QUXRUY,0.6920011188
QUXRUY,1.1872605285
QUZVEO,0.0077936685
QUZVEO,0.1835484363
QUZVEO,0.6037899246
QUZZES,0.09523233
QUZZES,1.6843540245
QUZZES,3.885363593
RABHAZ,0.0006948992
RABHAZ,0.0172694218
RABHAZ,0.0710674247
RABHIH,0.0009023872
RABHIH,0.0233089293
RABHIH,0.0932459951
RAHBUZ,0.0071301594
RAHBUZ,0.1696916242
RAHBUZ,0.6518726051
RAJFAL,1.8754725652
RAJFAL,3.7878653111
RAJFAL,4.0910778395
RALZEL,0.0089474531
RALZEL,0.2114058394
RALZEL,0.6796943624
RANNOM,0.0263124488
RANNOM,0.609556332
RANNOM,2.1547487454
RANNUS,0.3488144437
RANNUS,2.5901264416
RANNUS,3.7834509269
RANPAA,0.6165277932
RANPAA,2.4760384639
RANPAA,4.3682687306
RAPYUE,0.0007335013
RAPYUE,0.0187247108
RAPYUE,0.0753287307
RASKIH,0.0880349599
RASKIH,1.5023735981
RASKIH,2.7329210272
RASXEP01,0.4037375693
RASXEP01,1.895123974
RASXEP01,2.4271524778
RASXIT,0.004241668
RASXIT,0.1063391735
RASXIT,0.3752830809
RATRUB,0.1574512602
RATRUB,1.1703549606
RATRUB,1.8206241253
RATSAI,0.180499005
RATSAI,1.2066612389
RATSAI,1.8281772102
RATVEP,0.0493339376
RATVEP,1.123820673
RATVEP,2.7521284828
RAVVUH,0.00418113
RAVVUH,0.0977238928
RAVVUH,0.3915763554
RAVWAO,0.0061767962
RAVWAO,0.1585541881
RAVWAO,0.5971505021
RAVWES,0.0071538791
RAVWES,0.1683208945
RAVWES,0.6222262241
RAVWIW,0.0057082262
RAVWIW,0.1450119165
RAVWIW,0.5022143381
RAXDAX,0.0163313985
RAXDAX,0.3184016944
RAXDAX,0.9140504405
RAYFEE,0.001916498
RAYFEE,0.047577756
RAYFEE,0.1859806055
RAYMIP,0.000986289
RAYMIP,0.0246672785
RAYMIP,0.1007804362
RAZGOQ,0.0036777335
RAZGOQ,0.0895911292
RAZGOQ,0.3028907336
RAZYIC,0.0028865041
RAZYIC,0.0741695062
RAZYIC,0.294686437
RAZYOI,0.0036241377
RAZYOI,0.093106727
RAZYOI,0.3668768542
REDROI,0.0140602322
REDROI,0.3188465835
REDROI,0.9977000093
REDYEG,0.0030219887
REDYEG,0.0759115809
REDYEG,0.2821716871
REFTON,0.0051479577
REFTON,0.1316811998
REFTON,0.5403490985
REFTUT,0.0057479163
REFTUT,0.142955656
REFTUT,0.5940531066
REGJIW,0.0158689498
REGJIW,0.3283463848
REGJIW,0.8646845443
REGLOG,0.007325994
REGLOG,0.1695812789
REGLOG,0.5892533262
REGRAY,0.0015845448
REGRAY,0.0409934816
REGRAY,0.1641656488
REGREC,0.0025115541
REGREC,0.0623588478
REGREC,0.246209724
REGRIG,0.003645646
REGRIG,0.0950581085
REGRIG,0.3487201627
REJVOS,0.0017430953
REJVOS,0.0443684554
REJVOS,0.1750110161
RENWEM01,0.0020983916
RENWEM01,0.0532209136
RENWEM01,0.1932553112
RENWEM,0.003022881
RENWEM,0.0810757947
RENWEM,0.3053821467
RESQAJ,0.0124620865
RESQAJ,0.2612687622
RESQAJ,0.7103267869
RESSAK,0.0795229861
RESSAK,1.4658689254
RESSAK,3.2631175978
RESWOC,0.1820734789
RESWOC,1.0824005607
RESWOC,1.5590337106
RESWUI01,2.2729192297
RESWUI01,2.4666285426
RESWUI01,2.6350140103
RESWUI02,2.277263203
RESWUI02,2.46586436
RESWUI02,2.6396550397
RESWUI,2.2958696494
RESWUI,2.4297134618
RESWUI,2.5191779969
REYBAA,0.0091152467
REYBAA,0.2024327754
REYBAA,0.6673987521
REYCEF,0.0005031143
REYCEF,0.0122296282
REYCEF,0.0453124215
REYPIW,0.0305858967
REYPIW,0.6635980835
REYPIW,2.0064063957
RIBTAZ,0.0018505541
RIBTAZ,0.0472123963
RIBTAZ,0.1848649418
RICBEM,0.0006890619
RICBEM,0.0167318102
RICBEM,0.0678324402
RICHIV,0.0112187669
RICHIV,0.2435351145
RICHIV,0.7371027142
RIFDUG01,0.0041847622
RIFDUG01,0.0976950092
RIFDUG01,0.3277681969
RIFQEC,0.0184822752
RIFQEC,0.3654712292
RIFQEC,0.8975126871
RIFQUT,0.0944385555
RIFQUT,1.2406748
RIFQUT,1.9406502663
RIGVOU,0.0029019635
RIGVOU,0.0705483198
RIGVOU,0.2465656853
RIGWIP,0.0018642966
RIGWIP,0.0446553912
RIGWIP,0.1672686473
RILVOZ,0.0104810982
RILVOZ,0.2625552325
RILVOZ,1.0355778381
RIPNIP,0.0027334236
RIPNIP,0.0712711384
RIPNIP,0.2683087005
RIPTAM,1.6054063833
RITGIM,6.691e-07
RITGIM,3.76905e-05
RITGIM,9.32228e-05
RIVDEF,0.0012806477
RIVDEF,0.0317224003
RIVDEF,0.1221482719
ROCZAM,0.0035680981
ROCZAM,0.0868344078
ROCZAM,0.3479758277
ROCZEQ,0.0029955535
ROCZEQ,0.0767018948
ROCZEQ,0.2990125749
ROCZIU,0.0024413303
ROCZIU,0.0579537302
ROCZIU,0.2339066172
ROCZOA,0.0018255346
ROCZOA,0.0433239958
ROCZOA,0.1810462198
ROCZUG,0.0014975736
ROCZUG,0.0377679909
ROCZUG,0.1505810577
RODBAP,0.0013291052
RODBAP,0.0329942594
RODBAP,0.1329036136
ROGSAI,0.0040599843
ROGSAI,0.0996538303
ROGSAI,0.3718474872
ROMQAN,0.0163334109
ROMQAN,0.3543007386
ROMQAN,1.0361847516
RONZID,0.0001472744
RONZID,0.0038065683
RONZID,0.0153248519
RONZOJ,0.0006250843
RONZOJ,0.0148539419
RONZOJ,0.0571662717
RONZUP,0.0001078421
RONZUP,0.0027443491
RONZUP,0.0109754115
ROQVIE,0.0023786145
ROQVIE,0.0592819271
ROQVIE,0.2470614478
RORRIB,0.0170558684
RORRIB,0.389847539
RORRIB,1.3269255962
ROSKER,0.0377058723
ROSKER,0.6415359806
ROSKER,1.5571818329
ROTQIC,0.0103029605
ROTQIC,0.2478059009
ROTQIC,0.8425804548
ROTTOL,0.0050036055
ROTTOL,0.1249307009
ROTTOL,0.4868489106
RUBHOM,0.0027912898
RUBHOM,0.0620209655
RUBHOM,0.2247357079
RUBHUS,0.0015504595
RUBHUS,0.0374217901
RUBHUS,0.1345133164
RUBTAK01,0.0033076722
RUBTAK01,0.0818723985
RUBTAK01,0.3102269755
RUBTAK02,0.0070641712
RUBTAK02,0.1665304028
RUBTAK02,0.5881096244
RUCGOM,0.0328264077
RUCGOM,0.5587219965
RUCGOM,1.0619603026
RUDQUD,0.0002284111
RUDQUD,0.005465423
RUDQUD,0.0221801807
RUFMUA01,0.1076931681
RUFMUA01,1.61715415
RUFMUA01,2.6212834811
RUFMUA,0.0745720723
RUFMUA,1.3805704332
RUFMUA,2.519976219
RUFRIV,0.0021216572
RUFRIV,0.0548513228
RUFRIV,0.2247418578
RUGGIL,2.4036206527
RUGGIL,6.418710237
RUGGIL,6.7724791156
RUGGOR,0.02033127
RUGGOR,0.4885863313
RUGGOR,1.9612867012
RUGGUX,1.1620997568
RUGGUX,5.696051952
RUGGUX,6.3973032191
RUGHEI,1.305049622
RUGHEI,5.7461119129
RUGHEI,6.4090091764
RUGHOS,1.5842082861
RUGHOS,5.8460285861
RUGHOS,6.339245783
RUGHUY,0.9189492774
RUGHUY,5.3786828927
RUGHUY,6.0977851414
RUGJAG,0.0235320729
RUGJAG,0.5554955441
RUGJAG,2.2038861475
RUGJEK,0.0867936889
RUGJEK,2.0026281058
RUGJEK,4.3083275131
RUGKOV,0.0045808295
RUGKOV,0.1144087479
RUGKOV,0.4274119784
RUGNUE,0.5444075039
RUGNUE,6.1936127987
RUGNUE,7.9348092762
RUHCED,0.0071084541
RUHCED,0.181225298
RUHCED,0.7074477323
RUHFEH,0.0007573246
RUHFEH,0.0201836249
RUHFEH,0.0745648883
RUHFOR,0.0006769807
RUHFOR,0.0172012901
RUHFOR,0.0676859791
RUHFUX,0.000775236
RUHFUX,0.0175587164
RUHFUX,0.0722242583
RUJGOT,0.0021160416
RUJGOT,0.0509301686
RUJGOT,0.1900690608
RULQIY,0.0001144145
RULQIY,0.0029715835
RULQIY,0.0120183098
RUNXUV,0.0114183459
RUNXUV,0.2815983491
RUNXUV,0.9629207222
RUPZIM,0.0012950835
RUPZIM,0.032890374
RUPZIM,0.1175235159
RURPAW,0.0191256419
RURPAW,0.4478321951
RURPAW,1.2976292454
RURPEA,0.0064043273
RURPEA,0.1524562713
RURPEA,0.5473061267
RUSWIN,0.8191825431
RUSWIN,2.9323384965
RUSWIN,3.7095150479
RUSWOT,0.9963362768
RUSWOT,3.1689346393
RUSWOT,3.8924615511
RUSWUZ,0.4867226901
RUSWUZ,2.8532221342
RUSWUZ,3.7572816659
RUSXAG,0.8861694984
RUSXAG,3.0573901517
RUSXAG,3.7789034743
RUSXEK,0.8248816582
RUSXEK,3.0274984217
RUSXEK,3.7424035501
RUVKAV,0.0009874579
RUVKAV,0.0237913341
RUVKAV,0.0937641804
RUVKOJ,0.0838607848
RUVKOJ,1.3655466824
RUVKOJ,2.7920595025
RUVMAX,0.0328181225
RUVMAX,0.6888668033
RUVMAX,1.940633893
RUWWOW01,0.8721975979
RUWWOW01,2.3363038442
RUWWOW01,2.8277820163
RUWWOW,0.8174579463
RUWWOW,2.310950367
RUWWOW,2.7950354095
RUWWUC,0.0168219435
RUWWUC,0.4104800841
RUWWUC,1.4479614359
RUWXAJ,0.0244274864
RUWXAJ,0.4983741606
RUWXAJ,1.3148828468
RUWXEN,0.8352123348
RUWXEN,2.3346980764
RUWXEN,2.835777866
RUYNIK,0.0064333111
RUYNIK,0.1583299127
RUYNIK,0.5439931961
SABKIS,0.0293192793
SABKIS,0.7478774087
SABKIS,2.6418250895
SABVOH01,0.0090729808
SABVOH01,0.2277795711
SABVOH01,0.9419401905
SABVOH,0.0084963465
SABVOH,0.2078906922
SABVOH,0.8718310663
SABWAU01,1.16795e-05
SABWAU01,0.000239152
SABWAU01,0.0009087775
SABWAU,4.8053e-06
SABWAU,0.000138152
SABWAU,0.0005802383
SABWEA,0.5914649359
SABWEA,1.5958991502
SABWEA,1.7078524326
SABWUQ,0.372393332
SABWUQ,1.4793998283
SABWUQ,1.6166228148
SABXEB,0.4169572741
SABXEB,1.5024310579
SABXEB,1.6317556066
SABXOL,0.341071288
SABXOL,1.4463523892
SABXOL,1.599191947
SABYAY,0.5425129238
SABYAY,1.5733146279
SABYAY,1.6899463642
SABYIG,0.5883627307
SABYIG,1.5770684727
SABYIG,1.6841205274
SABYUS,0.0152366073
SABYUS,0.3255987713
SABYUS,0.8693328078
SABZED,0.3717559358
SABZED,1.4812418257
SABZED,1.6144177639
SABZON,0.4073410728
SABZON,1.5073801015
SABZON,1.6353698409
SADLEQ,0.0083234784
SADLEQ,0.1991964776
SADLEQ,0.7877405204
SADLIU,0.0019975427
SADLIU,0.0524354968
SADLIU,0.2125437531
SADMIV,0.005482925
SADMIV,0.1285303572
SADMIV,0.4795498648
SAHXAD,0.0092683671
SAHXAD,0.2191301714
SAHXAD,0.7677282935
SAJLOH,0.251045207
SAJLOH,2.588837998
SAJLOH,3.4520939945
SAJRAW10,0.0001996282
SAJRAW10,0.0049219319
SAJRAW10,0.0198605763
SAJRAW,0.0001990196
SAJRAW,0.0050783479
SAJRAW,0.0203413882
SAKRAZ,0.0016842315
SAKRAZ,0.0419827162
SAKRAZ,0.1675004575
SAKRED,0.0015584411
SAKRED,0.0384259076
SAKRED,0.1555782473
SALLAT,0.0197272572
SALLAT,0.4442889969
SALLAT,1.2899657038
SALRON,0.0133984533
SALRON,0.3149268219
SALRON,1.0302727233
SAMLAV,0.0057103135
SAMLAV,0.1459429149
SAMLAV,0.5303073276
SANHIB,0.0784867263
SANHIB,1.3678819906
SANHIB,2.3864498911
SANHUN,0.055471962
SANHUN,1.0969292208
SANHUN,2.3280006261
SANJAV,0.0249612187
SANJAV,0.5886975094
SANJAV,1.9345790902
SAQQAD,0.0104782265
SAQQAD,0.2748403511
SAQQAD,0.8332365625
SAQQEH,0.0091667545
SAQQEH,0.2242866834
SAQQEH,0.773453722
SAQQIL,0.0099134345
SAQQIL,0.2182631672
SAQQIL,0.7729346146
SAQQOR,0.0036596109
SAQQOR,0.0874617128
SAQQOR,0.3436396316
SARGUP,0.0011857627
SARGUP,0.0289827541
SARGUP,0.1172269981
SARHEA,0.0019258046
SARHEA,0.0497996121
SARHEA,0.1960638681
SARNOQ,0.0007620269
SARNOQ,0.0173188711
SARNOQ,0.069619431
SARTIR,0.0017954638
SARTIR,0.042993758
SARTIR,0.1739011181
SAXLEK,0.0001105182
SAXLEK,0.0028253188
SAXLEK,0.0112120712
SEFBOV,0.0014421699
SEFBOV,0.0371088481
SEFBOV,0.1465859336
SEFSOM,0.0022583642
SEFSOM,0.0563430215
SEFSOM,0.2273126846
SEGBIR,0.0003154129
SEGBIR,0.0078812081
SEGBIR,0.0322667383
SEHSII,0.1185477713
SEHSII,2.4000056096
SEHSII,4.8773481822
SEHSOO,0.1083363894
SEHSOO,2.2098534764
SEHSOO,4.706903798
SEHSUU,0.0904289578
SEHSUU,2.0010835359
SEHSUU,4.5417017333
SEHTAB,0.0052527976
SEHTAB,0.1313062384
SEHTAB,0.5239343602
SEHTEF,0.0296034073
SEHTEF,0.7006359661
SEHTEF,2.4926709396
SEHXIN,0.0015171822
SEHXIN,0.0392052349
SEHXIN,0.1589306352
SEHZUB,0.0410059415
SEHZUB,0.8740471455
SEHZUB,2.5791321265
SEJBAL,0.0510577266
SEJBAL,0.9178780877
SEJBAL,2.355196326
SERJOP,0.0048649637
SERJOP,0.1272281662
SERJOP,0.4598417552
SERJUV,0.0023763661
SERJUV,0.0581909482
SERJUV,0.2341417013
SESDEA01,0.0179533567
SESDEA01,0.3926994061
SESDEA01,1.0078821762
